"","station_id","stationname","date","daytype","rides"
"1077835",40690,"Dempster","09/30/2021","W",350
"1077836",40700,"Laramie","09/01/2021","W",651
"1077837",40700,"Laramie","09/02/2021","W",545
"1077838",40700,"Laramie","09/03/2021","W",587
"1077839",40700,"Laramie","09/04/2021","A",340
"1077840",40700,"Laramie","09/05/2021","U",256
"1077841",40700,"Laramie","09/06/2021","U",302
"1077842",40700,"Laramie","09/07/2021","W",509
"1077843",40700,"Laramie","09/08/2021","W",595
"1077844",40700,"Laramie","09/09/2021","W",582
"1077845",40700,"Laramie","09/10/2021","W",640
"1077846",40700,"Laramie","09/11/2021","A",364
"1077847",40700,"Laramie","09/12/2021","U",231
"1077848",40700,"Laramie","09/13/2021","W",556
"1077849",40700,"Laramie","09/14/2021","W",544
"1077850",40700,"Laramie","09/15/2021","W",594
"1077851",40700,"Laramie","09/16/2021","W",602
"1077852",40700,"Laramie","09/17/2021","W",592
"1077853",40700,"Laramie","09/18/2021","A",367
"1077854",40700,"Laramie","09/19/2021","U",255
"1077855",40700,"Laramie","09/20/2021","W",541
"1077856",40700,"Laramie","09/21/2021","W",575
"1077857",40700,"Laramie","09/22/2021","W",497
"1077858",40700,"Laramie","09/23/2021","W",523
"1077859",40700,"Laramie","09/24/2021","W",552
"1077860",40700,"Laramie","09/25/2021","A",380
"1077861",40700,"Laramie","09/26/2021","U",282
"1077862",40700,"Laramie","09/27/2021","W",543
"1077863",40700,"Laramie","09/28/2021","W",618
"1077864",40700,"Laramie","09/29/2021","W",581
"1077865",40700,"Laramie","09/30/2021","W",575
"1077866",40710,"Chicago/Franklin","09/01/2021","W",2835
"1077867",40710,"Chicago/Franklin","09/02/2021","W",2905
"1077868",40710,"Chicago/Franklin","09/03/2021","W",2941
"1077869",40710,"Chicago/Franklin","09/04/2021","A",2074
"1077870",40710,"Chicago/Franklin","09/05/2021","U",1786
"1077871",40710,"Chicago/Franklin","09/06/2021","U",1322
"1077872",40710,"Chicago/Franklin","09/07/2021","W",2649
"1077873",40710,"Chicago/Franklin","09/08/2021","W",2935
"1077874",40710,"Chicago/Franklin","09/09/2021","W",2977
"1077875",40710,"Chicago/Franklin","09/10/2021","W",2997
"1077876",40710,"Chicago/Franklin","09/11/2021","A",2214
"1077877",40710,"Chicago/Franklin","09/12/2021","U",1587
"1077878",40710,"Chicago/Franklin","09/13/2021","W",2587
"1077879",40710,"Chicago/Franklin","09/14/2021","W",2902
"1077880",40710,"Chicago/Franklin","09/15/2021","W",3148
"1077881",40710,"Chicago/Franklin","09/16/2021","W",3162
"1077882",40710,"Chicago/Franklin","09/17/2021","W",3189
"1077883",40710,"Chicago/Franklin","09/18/2021","A",2520
"1077884",40710,"Chicago/Franklin","09/19/2021","U",1687
"1077885",40710,"Chicago/Franklin","09/20/2021","W",2626
"1077886",40710,"Chicago/Franklin","09/21/2021","W",3038
"1077887",40710,"Chicago/Franklin","09/22/2021","W",3103
"1077888",40710,"Chicago/Franklin","09/23/2021","W",3180
"1077889",40710,"Chicago/Franklin","09/24/2021","W",3149
"1077890",40710,"Chicago/Franklin","09/25/2021","A",2525
"1077891",40710,"Chicago/Franklin","09/26/2021","U",1513
"1077892",40710,"Chicago/Franklin","09/27/2021","W",2626
"1077893",40710,"Chicago/Franklin","09/28/2021","W",2961
"1077894",40710,"Chicago/Franklin","09/29/2021","W",3097
"1077895",40710,"Chicago/Franklin","09/30/2021","W",3127
"1077896",40720,"East 63rd-Cottage Grove","09/01/2021","W",483
"1077897",40720,"East 63rd-Cottage Grove","09/02/2021","W",480
"1077898",40720,"East 63rd-Cottage Grove","09/03/2021","W",492
"1077899",40720,"East 63rd-Cottage Grove","09/04/2021","A",316
"1077900",40720,"East 63rd-Cottage Grove","09/05/2021","U",287
"1077901",40720,"East 63rd-Cottage Grove","09/06/2021","U",237
"1077902",40720,"East 63rd-Cottage Grove","09/07/2021","W",374
"1077903",40720,"East 63rd-Cottage Grove","09/08/2021","W",479
"1077904",40720,"East 63rd-Cottage Grove","09/09/2021","W",490
"1077905",40720,"East 63rd-Cottage Grove","09/10/2021","W",530
"1077906",40720,"East 63rd-Cottage Grove","09/11/2021","A",294
"1077907",40720,"East 63rd-Cottage Grove","09/12/2021","U",272
"1077908",40720,"East 63rd-Cottage Grove","09/13/2021","W",462
"1077909",40720,"East 63rd-Cottage Grove","09/14/2021","W",508
"1077910",40720,"East 63rd-Cottage Grove","09/15/2021","W",504
"1077911",40720,"East 63rd-Cottage Grove","09/16/2021","W",524
"1077912",40720,"East 63rd-Cottage Grove","09/17/2021","W",529
"1077913",40720,"East 63rd-Cottage Grove","09/18/2021","A",313
"1077914",40720,"East 63rd-Cottage Grove","09/19/2021","U",286
"1077915",40720,"East 63rd-Cottage Grove","09/20/2021","W",452
"1077916",40720,"East 63rd-Cottage Grove","09/21/2021","W",504
"1077917",40720,"East 63rd-Cottage Grove","09/22/2021","W",473
"1077918",40720,"East 63rd-Cottage Grove","09/23/2021","W",492
"1077919",40720,"East 63rd-Cottage Grove","09/24/2021","W",525
"1077920",40720,"East 63rd-Cottage Grove","09/25/2021","A",443
"1077921",40720,"East 63rd-Cottage Grove","09/26/2021","U",427
"1077922",40720,"East 63rd-Cottage Grove","09/27/2021","W",472
"1077923",40720,"East 63rd-Cottage Grove","09/28/2021","W",487
"1077924",40720,"East 63rd-Cottage Grove","09/29/2021","W",524
"1077925",40720,"East 63rd-Cottage Grove","09/30/2021","W",533
"1077926",40730,"Washington/Wells","09/01/2021","W",2848
"1077927",40730,"Washington/Wells","09/02/2021","W",2726
"1077928",40730,"Washington/Wells","09/03/2021","W",2082
"1077929",40730,"Washington/Wells","09/04/2021","A",747
"1077930",40730,"Washington/Wells","09/05/2021","U",652
"1077931",40730,"Washington/Wells","09/06/2021","U",565
"1077932",40730,"Washington/Wells","09/07/2021","W",2768
"1077933",40730,"Washington/Wells","09/08/2021","W",2850
"1077934",40730,"Washington/Wells","09/09/2021","W",2911
"1077935",40730,"Washington/Wells","09/10/2021","W",2314
"1077936",40730,"Washington/Wells","09/11/2021","A",749
"1077937",40730,"Washington/Wells","09/12/2021","U",589
"1077938",40730,"Washington/Wells","09/13/2021","W",2697
"1077939",40730,"Washington/Wells","09/14/2021","W",3040
"1077940",40730,"Washington/Wells","09/15/2021","W",2976
"1077941",40730,"Washington/Wells","09/16/2021","W",3148
"1077942",40730,"Washington/Wells","09/17/2021","W",2965
"1077943",40730,"Washington/Wells","09/18/2021","A",1172
"1077944",40730,"Washington/Wells","09/19/2021","U",917
"1077945",40730,"Washington/Wells","09/20/2021","W",2614
"1077946",40730,"Washington/Wells","09/21/2021","W",3101
"1077947",40730,"Washington/Wells","09/22/2021","W",3057
"1077948",40730,"Washington/Wells","09/23/2021","W",3037
"1077949",40730,"Washington/Wells","09/24/2021","W",2407
"1077950",40730,"Washington/Wells","09/25/2021","A",870
"1077951",40730,"Washington/Wells","09/26/2021","U",685
"1077952",40730,"Washington/Wells","09/27/2021","W",2683
"1077953",40730,"Washington/Wells","09/28/2021","W",2988
"1077954",40730,"Washington/Wells","09/29/2021","W",3112
"1077955",40730,"Washington/Wells","09/30/2021","W",3044
"1077956",40740,"Western-Cermak","09/01/2021","W",775
"1077957",40740,"Western-Cermak","09/02/2021","W",728
"1077958",40740,"Western-Cermak","09/03/2021","W",785
"1077959",40740,"Western-Cermak","09/04/2021","A",534
"1077960",40740,"Western-Cermak","09/05/2021","U",409
"1077961",40740,"Western-Cermak","09/06/2021","U",353
"1077962",40740,"Western-Cermak","09/07/2021","W",692
"1077963",40740,"Western-Cermak","09/08/2021","W",717
"1077964",40740,"Western-Cermak","09/09/2021","W",745
"1077965",40740,"Western-Cermak","09/10/2021","W",808
"1077966",40740,"Western-Cermak","09/11/2021","A",557
"1077967",40740,"Western-Cermak","09/12/2021","U",403
"1077968",40740,"Western-Cermak","09/13/2021","W",695
"1077969",40740,"Western-Cermak","09/14/2021","W",713
"1077970",40740,"Western-Cermak","09/15/2021","W",719
"1077971",40740,"Western-Cermak","09/16/2021","W",804
"1077972",40740,"Western-Cermak","09/17/2021","W",1129
"1077973",40740,"Western-Cermak","09/18/2021","A",674
"1077974",40740,"Western-Cermak","09/19/2021","U",432
"1077975",40740,"Western-Cermak","09/20/2021","W",681
"1077976",40740,"Western-Cermak","09/21/2021","W",678
"1077977",40740,"Western-Cermak","09/22/2021","W",719
"1077978",40740,"Western-Cermak","09/23/2021","W",722
"1077979",40740,"Western-Cermak","09/24/2021","W",759
"1077980",40740,"Western-Cermak","09/25/2021","A",506
"1077981",40740,"Western-Cermak","09/26/2021","U",383
"1077982",40740,"Western-Cermak","09/27/2021","W",648
"1077983",40740,"Western-Cermak","09/28/2021","W",636
"1077984",40740,"Western-Cermak","09/29/2021","W",688
"1077985",40740,"Western-Cermak","09/30/2021","W",718
"1077986",40750,"Harlem-O'Hare","09/01/2021","W",1410
"1077987",40750,"Harlem-O'Hare","09/02/2021","W",1407
"1077988",40750,"Harlem-O'Hare","09/03/2021","W",1397
"1077989",40750,"Harlem-O'Hare","09/04/2021","A",712
"1077990",40750,"Harlem-O'Hare","09/05/2021","U",570
"1077991",40750,"Harlem-O'Hare","09/06/2021","U",574
"1077992",40750,"Harlem-O'Hare","09/07/2021","W",1358
"1077993",40750,"Harlem-O'Hare","09/08/2021","W",1467
"1077994",40750,"Harlem-O'Hare","09/09/2021","W",1519
"1077995",40750,"Harlem-O'Hare","09/10/2021","W",1446
"1077996",40750,"Harlem-O'Hare","09/11/2021","A",763
"1077997",40750,"Harlem-O'Hare","09/12/2021","U",499
"1077998",40750,"Harlem-O'Hare","09/13/2021","W",1380
"1077999",40750,"Harlem-O'Hare","09/14/2021","W",1501
"1078000",40750,"Harlem-O'Hare","09/15/2021","W",1453
"1078001",40750,"Harlem-O'Hare","09/16/2021","W",1502
"1078002",40750,"Harlem-O'Hare","09/17/2021","W",1403
"1078003",40750,"Harlem-O'Hare","09/18/2021","A",820
"1078004",40750,"Harlem-O'Hare","09/19/2021","U",583
"1078005",40750,"Harlem-O'Hare","09/20/2021","W",1344
"1078006",40750,"Harlem-O'Hare","09/21/2021","W",1440
"1078007",40750,"Harlem-O'Hare","09/22/2021","W",1452
"1078008",40750,"Harlem-O'Hare","09/23/2021","W",1514
"1078009",40750,"Harlem-O'Hare","09/24/2021","W",1464
"1078010",40750,"Harlem-O'Hare","09/25/2021","A",717
"1078011",40750,"Harlem-O'Hare","09/26/2021","U",523
"1078012",40750,"Harlem-O'Hare","09/27/2021","W",1403
"1078013",40750,"Harlem-O'Hare","09/28/2021","W",1538
"1078014",40750,"Harlem-O'Hare","09/29/2021","W",1497
"1078015",40750,"Harlem-O'Hare","09/30/2021","W",1522
"1078016",40760,"Granville","09/01/2021","W",1694
"1078017",40760,"Granville","09/02/2021","W",1926
"1078018",40760,"Granville","09/03/2021","W",2012
"1078019",40760,"Granville","09/04/2021","A",1753
"1078020",40760,"Granville","09/05/2021","U",1425
"1078021",40760,"Granville","09/06/2021","U",1220
"1078022",40760,"Granville","09/07/2021","W",1765
"1078023",40760,"Granville","09/08/2021","W",1761
"1078024",40760,"Granville","09/09/2021","W",1872
"1078025",40760,"Granville","09/10/2021","W",2239
"1078026",40760,"Granville","09/11/2021","A",1957
"1078027",40760,"Granville","09/12/2021","U",1313
"1078028",40760,"Granville","09/13/2021","W",1665
"1078029",40760,"Granville","09/14/2021","W",1671
"1078030",40760,"Granville","09/15/2021","W",1893
"1078031",40760,"Granville","09/16/2021","W",1956
"1078032",40760,"Granville","09/17/2021","W",2284
"1078033",40760,"Granville","09/18/2021","A",2092
"1078034",40760,"Granville","09/19/2021","U",1310
"1078035",40760,"Granville","09/20/2021","W",1565
"1078036",40760,"Granville","09/21/2021","W",1829
"1078037",40760,"Granville","09/22/2021","W",1919
"1078038",40760,"Granville","09/23/2021","W",1899
"1078039",40760,"Granville","09/24/2021","W",2347
"1078040",40760,"Granville","09/25/2021","A",2352
"1078041",40760,"Granville","09/26/2021","U",1392
"1078042",40760,"Granville","09/27/2021","W",1713
"1078043",40760,"Granville","09/28/2021","W",1894
"1078044",40760,"Granville","09/29/2021","W",1840
"1078045",40760,"Granville","09/30/2021","W",2061
"1078046",40770,"Lawrence","09/01/2021","W",0
"1078047",40770,"Lawrence","09/02/2021","W",0
"1078048",40770,"Lawrence","09/03/2021","W",0
"1078049",40770,"Lawrence","09/04/2021","A",0
"1078050",40770,"Lawrence","09/05/2021","U",0
"1078051",40770,"Lawrence","09/06/2021","U",0
"1078052",40770,"Lawrence","09/07/2021","W",0
"1078053",40770,"Lawrence","09/08/2021","W",0
"1078054",40770,"Lawrence","09/09/2021","W",0
"1078055",40770,"Lawrence","09/10/2021","W",0
"1078056",40770,"Lawrence","09/11/2021","A",0
"1078057",40770,"Lawrence","09/12/2021","U",0
"1078058",40770,"Lawrence","09/13/2021","W",0
"1078059",40770,"Lawrence","09/14/2021","W",0
"1078060",40770,"Lawrence","09/15/2021","W",0
"1078061",40770,"Lawrence","09/16/2021","W",0
"1078062",40770,"Lawrence","09/17/2021","W",0
"1078063",40770,"Lawrence","09/18/2021","A",0
"1078064",40770,"Lawrence","09/19/2021","U",0
"1078065",40770,"Lawrence","09/20/2021","W",0
"1078066",40770,"Lawrence","09/21/2021","W",0
"1078067",40770,"Lawrence","09/22/2021","W",0
"1078068",40770,"Lawrence","09/23/2021","W",0
"1078069",40770,"Lawrence","09/24/2021","W",0
"1078070",40770,"Lawrence","09/25/2021","A",0
"1078071",40770,"Lawrence","09/26/2021","U",0
"1078072",40770,"Lawrence","09/27/2021","W",0
"1078073",40770,"Lawrence","09/28/2021","W",0
"1078074",40770,"Lawrence","09/29/2021","W",0
"1078075",40770,"Lawrence","09/30/2021","W",0
"1078076",40780,"Central Park","09/01/2021","W",644
"1078077",40780,"Central Park","09/02/2021","W",571
"1078078",40780,"Central Park","09/03/2021","W",649
"1078079",40780,"Central Park","09/04/2021","A",382
"1078080",40780,"Central Park","09/05/2021","U",325
"1078081",40780,"Central Park","09/06/2021","U",318
"1078082",40780,"Central Park","09/07/2021","W",603
"1078083",40780,"Central Park","09/08/2021","W",615
"1078084",40780,"Central Park","09/09/2021","W",638
"1078085",40780,"Central Park","09/10/2021","W",645
"1078086",40780,"Central Park","09/11/2021","A",408
"1078087",40780,"Central Park","09/12/2021","U",314
"1078088",40780,"Central Park","09/13/2021","W",564
"1078089",40780,"Central Park","09/14/2021","W",571
"1078090",40780,"Central Park","09/15/2021","W",625
"1078091",40780,"Central Park","09/16/2021","W",642
"1078092",40780,"Central Park","09/17/2021","W",726
"1078093",40780,"Central Park","09/18/2021","A",956
"1078094",40780,"Central Park","09/19/2021","U",690
"1078095",40780,"Central Park","09/20/2021","W",538
"1078096",40780,"Central Park","09/21/2021","W",606
"1078097",40780,"Central Park","09/22/2021","W",625
"1078098",40780,"Central Park","09/23/2021","W",591
"1078099",40780,"Central Park","09/24/2021","W",627
"1078100",40780,"Central Park","09/25/2021","A",416
"1078101",40780,"Central Park","09/26/2021","U",273
"1078102",40780,"Central Park","09/27/2021","W",608
"1078103",40780,"Central Park","09/28/2021","W",635
"1078104",40780,"Central Park","09/29/2021","W",640
"1078105",40780,"Central Park","09/30/2021","W",610
"1078106",40790,"Monroe/Dearborn","09/01/2021","W",2349
"1078107",40790,"Monroe/Dearborn","09/02/2021","W",2389
"1078108",40790,"Monroe/Dearborn","09/03/2021","W",2185
"1078109",40790,"Monroe/Dearborn","09/04/2021","A",1021
"1078110",40790,"Monroe/Dearborn","09/05/2021","U",1256
"1078111",40790,"Monroe/Dearborn","09/06/2021","U",1145
"1078112",40790,"Monroe/Dearborn","09/07/2021","W",2412
"1078113",40790,"Monroe/Dearborn","09/08/2021","W",2457
"1078114",40790,"Monroe/Dearborn","09/09/2021","W",2547
"1078115",40790,"Monroe/Dearborn","09/10/2021","W",2106
"1078116",40790,"Monroe/Dearborn","09/11/2021","A",1127
"1078117",40790,"Monroe/Dearborn","09/12/2021","U",876
"1078118",40790,"Monroe/Dearborn","09/13/2021","W",2431
"1078119",40790,"Monroe/Dearborn","09/14/2021","W",2429
"1078120",40790,"Monroe/Dearborn","09/15/2021","W",2493
"1078121",40790,"Monroe/Dearborn","09/16/2021","W",2423
"1078122",40790,"Monroe/Dearborn","09/17/2021","W",2348
"1078123",40790,"Monroe/Dearborn","09/18/2021","A",1210
"1078124",40790,"Monroe/Dearborn","09/19/2021","U",1202
"1078125",40790,"Monroe/Dearborn","09/20/2021","W",2490
"1078126",40790,"Monroe/Dearborn","09/21/2021","W",2592
"1078127",40790,"Monroe/Dearborn","09/22/2021","W",2472
"1078128",40790,"Monroe/Dearborn","09/23/2021","W",2545
"1078129",40790,"Monroe/Dearborn","09/24/2021","W",2257
"1078130",40790,"Monroe/Dearborn","09/25/2021","A",1231
"1078131",40790,"Monroe/Dearborn","09/26/2021","U",1132
"1078132",40790,"Monroe/Dearborn","09/27/2021","W",2434
"1078133",40790,"Monroe/Dearborn","09/28/2021","W",2551
"1078134",40790,"Monroe/Dearborn","09/29/2021","W",2468
"1078135",40790,"Monroe/Dearborn","09/30/2021","W",2501
"1078136",40800,"Sedgwick","09/01/2021","W",1867
"1078137",40800,"Sedgwick","09/02/2021","W",1970
"1078138",40800,"Sedgwick","09/03/2021","W",1973
"1078139",40800,"Sedgwick","09/04/2021","A",1972
"1078140",40800,"Sedgwick","09/05/2021","U",1781
"1078141",40800,"Sedgwick","09/06/2021","U",1200
"1078142",40800,"Sedgwick","09/07/2021","W",1585
"1078143",40800,"Sedgwick","09/08/2021","W",1933
"1078144",40800,"Sedgwick","09/09/2021","W",1895
"1078145",40800,"Sedgwick","09/10/2021","W",2173
"1078146",40800,"Sedgwick","09/11/2021","A",2059
"1078147",40800,"Sedgwick","09/12/2021","U",1307
"1078148",40800,"Sedgwick","09/13/2021","W",1731
"1078149",40800,"Sedgwick","09/14/2021","W",1865
"1078150",40800,"Sedgwick","09/15/2021","W",2075
"1078151",40800,"Sedgwick","09/16/2021","W",2139
"1078152",40800,"Sedgwick","09/17/2021","W",2201
"1078153",40800,"Sedgwick","09/18/2021","A",2056
"1078154",40800,"Sedgwick","09/19/2021","U",1485
"1078155",40800,"Sedgwick","09/20/2021","W",1722
"1078156",40800,"Sedgwick","09/21/2021","W",1775
"1078157",40800,"Sedgwick","09/22/2021","W",2046
"1078158",40800,"Sedgwick","09/23/2021","W",1967
"1078159",40800,"Sedgwick","09/24/2021","W",2131
"1078160",40800,"Sedgwick","09/25/2021","A",2386
"1078161",40800,"Sedgwick","09/26/2021","U",1239
"1078162",40800,"Sedgwick","09/27/2021","W",1645
"1078163",40800,"Sedgwick","09/28/2021","W",1818
"1078164",40800,"Sedgwick","09/29/2021","W",2030
"1078165",40800,"Sedgwick","09/30/2021","W",2009
"1078166",40810,"Medical Center","09/01/2021","W",1361
"1078167",40810,"Medical Center","09/02/2021","W",1317
"1078168",40810,"Medical Center","09/03/2021","W",1291
"1078169",40810,"Medical Center","09/04/2021","A",593
"1078170",40810,"Medical Center","09/05/2021","U",432
"1078171",40810,"Medical Center","09/06/2021","U",507
"1078172",40810,"Medical Center","09/07/2021","W",1881
"1078173",40810,"Medical Center","09/08/2021","W",1585
"1078174",40810,"Medical Center","09/09/2021","W",1458
"1078175",40810,"Medical Center","09/10/2021","W",1446
"1078176",40810,"Medical Center","09/11/2021","A",592
"1078177",40810,"Medical Center","09/12/2021","U",450
"1078178",40810,"Medical Center","09/13/2021","W",1541
"1078179",40810,"Medical Center","09/14/2021","W",1494
"1078180",40810,"Medical Center","09/15/2021","W",1561
"1078181",40810,"Medical Center","09/16/2021","W",1422
"1078182",40810,"Medical Center","09/17/2021","W",1404
"1078183",40810,"Medical Center","09/18/2021","A",529
"1078184",40810,"Medical Center","09/19/2021","U",468
"1078185",40810,"Medical Center","09/20/2021","W",1475
"1078186",40810,"Medical Center","09/21/2021","W",1521
"1078187",40810,"Medical Center","09/22/2021","W",1430
"1078188",40810,"Medical Center","09/23/2021","W",1485
"1078189",40810,"Medical Center","09/24/2021","W",1937
"1078190",40810,"Medical Center","09/25/2021","A",1129
"1078191",40810,"Medical Center","09/26/2021","U",425
"1078192",40810,"Medical Center","09/27/2021","W",1481
"1078193",40810,"Medical Center","09/28/2021","W",1564
"1078194",40810,"Medical Center","09/29/2021","W",1579
"1078195",40810,"Medical Center","09/30/2021","W",1439
"1078196",40820,"Rosemont","09/01/2021","W",2804
"1078197",40820,"Rosemont","09/02/2021","W",2997
"1078198",40820,"Rosemont","09/03/2021","W",2986
"1078199",40820,"Rosemont","09/04/2021","A",2625
"1078200",40820,"Rosemont","09/05/2021","U",2145
"1078201",40820,"Rosemont","09/06/2021","U",1832
"1078202",40820,"Rosemont","09/07/2021","W",2617
"1078203",40820,"Rosemont","09/08/2021","W",2946
"1078204",40820,"Rosemont","09/09/2021","W",2964
"1078205",40820,"Rosemont","09/10/2021","W",3184
"1078206",40820,"Rosemont","09/11/2021","A",2463
"1078207",40820,"Rosemont","09/12/2021","U",1880
"1078208",40820,"Rosemont","09/13/2021","W",2965
"1078209",40820,"Rosemont","09/14/2021","W",2915
"1078210",40820,"Rosemont","09/15/2021","W",2918
"1078211",40820,"Rosemont","09/16/2021","W",3200
"1078212",40820,"Rosemont","09/17/2021","W",3497
"1078213",40820,"Rosemont","09/18/2021","A",2722
"1078214",40820,"Rosemont","09/19/2021","U",1795
"1078215",40820,"Rosemont","09/20/2021","W",2808
"1078216",40820,"Rosemont","09/21/2021","W",2889
"1078217",40820,"Rosemont","09/22/2021","W",2932
"1078218",40820,"Rosemont","09/23/2021","W",2936
"1078219",40820,"Rosemont","09/24/2021","W",3242
"1078220",40820,"Rosemont","09/25/2021","A",2376
"1078221",40820,"Rosemont","09/26/2021","U",1692
"1078222",40820,"Rosemont","09/27/2021","W",2758
"1078223",40820,"Rosemont","09/28/2021","W",2845
"1078224",40820,"Rosemont","09/29/2021","W",2920
"1078225",40820,"Rosemont","09/30/2021","W",3012
"1078226",40830,"18th","09/01/2021","W",1062
"1078227",40830,"18th","09/02/2021","W",1209
"1078228",40830,"18th","09/03/2021","W",1209
"1078229",40830,"18th","09/04/2021","A",997
"1078230",40830,"18th","09/05/2021","U",927
"1078231",40830,"18th","09/06/2021","U",616
"1078232",40830,"18th","09/07/2021","W",995
"1078233",40830,"18th","09/08/2021","W",1090
"1078234",40830,"18th","09/09/2021","W",1133
"1078235",40830,"18th","09/10/2021","W",1204
"1078236",40830,"18th","09/11/2021","A",938
"1078237",40830,"18th","09/12/2021","U",807
"1078238",40830,"18th","09/13/2021","W",965
"1078239",40830,"18th","09/14/2021","W",1074
"1078240",40830,"18th","09/15/2021","W",1120
"1078241",40830,"18th","09/16/2021","W",1344
"1078242",40830,"18th","09/17/2021","W",1346
"1078243",40830,"18th","09/18/2021","A",1220
"1078244",40830,"18th","09/19/2021","U",830
"1078245",40830,"18th","09/20/2021","W",971
"1078246",40830,"18th","09/21/2021","W",1024
"1078247",40830,"18th","09/22/2021","W",1014
"1078248",40830,"18th","09/23/2021","W",1083
"1078249",40830,"18th","09/24/2021","W",1181
"1078250",40830,"18th","09/25/2021","A",934
"1078251",40830,"18th","09/26/2021","U",665
"1078252",40830,"18th","09/27/2021","W",985
"1078253",40830,"18th","09/28/2021","W",1043
"1078254",40830,"18th","09/29/2021","W",1072
"1078255",40830,"18th","09/30/2021","W",1045
"1078256",40840,"South Boulevard","09/01/2021","W",330
"1078257",40840,"South Boulevard","09/02/2021","W",318
"1078258",40840,"South Boulevard","09/03/2021","W",343
"1078259",40840,"South Boulevard","09/04/2021","A",173
"1078260",40840,"South Boulevard","09/05/2021","U",212
"1078261",40840,"South Boulevard","09/06/2021","U",169
"1078262",40840,"South Boulevard","09/07/2021","W",297
"1078263",40840,"South Boulevard","09/08/2021","W",347
"1078264",40840,"South Boulevard","09/09/2021","W",320
"1078265",40840,"South Boulevard","09/10/2021","W",331
"1078266",40840,"South Boulevard","09/11/2021","A",235
"1078267",40840,"South Boulevard","09/12/2021","U",205
"1078268",40840,"South Boulevard","09/13/2021","W",299
"1078269",40840,"South Boulevard","09/14/2021","W",308
"1078270",40840,"South Boulevard","09/15/2021","W",390
"1078271",40840,"South Boulevard","09/16/2021","W",363
"1078272",40840,"South Boulevard","09/17/2021","W",359
"1078273",40840,"South Boulevard","09/18/2021","A",229
"1078274",40840,"South Boulevard","09/19/2021","U",178
"1078275",40840,"South Boulevard","09/20/2021","W",309
"1078276",40840,"South Boulevard","09/21/2021","W",346
"1078277",40840,"South Boulevard","09/22/2021","W",357
"1078278",40840,"South Boulevard","09/23/2021","W",363
"1078279",40840,"South Boulevard","09/24/2021","W",384
"1078280",40840,"South Boulevard","09/25/2021","A",227
"1078281",40840,"South Boulevard","09/26/2021","U",158
"1078282",40840,"South Boulevard","09/27/2021","W",322
"1078283",40840,"South Boulevard","09/28/2021","W",367
"1078284",40840,"South Boulevard","09/29/2021","W",341
"1078285",40840,"South Boulevard","09/30/2021","W",374
"1078286",40850,"Library","09/01/2021","W",1976
"1078287",40850,"Library","09/02/2021","W",1989
"1078288",40850,"Library","09/03/2021","W",2099
"1078289",40850,"Library","09/04/2021","A",1190
"1078290",40850,"Library","09/05/2021","U",1091
"1078291",40850,"Library","09/06/2021","U",815
"1078292",40850,"Library","09/07/2021","W",2140
"1078293",40850,"Library","09/08/2021","W",2627
"1078294",40850,"Library","09/09/2021","W",2475
"1078295",40850,"Library","09/10/2021","W",2046
"1078296",40850,"Library","09/11/2021","A",1374
"1078297",40850,"Library","09/12/2021","U",1065
"1078298",40850,"Library","09/13/2021","W",2392
"1078299",40850,"Library","09/14/2021","W",2406
"1078300",40850,"Library","09/15/2021","W",2528
"1078301",40850,"Library","09/16/2021","W",3031
"1078302",40850,"Library","09/17/2021","W",3076
"1078303",40850,"Library","09/18/2021","A",2076
"1078304",40850,"Library","09/19/2021","U",1798
"1078305",40850,"Library","09/20/2021","W",2540
"1078306",40850,"Library","09/21/2021","W",2469
"1078307",40850,"Library","09/22/2021","W",2566
"1078308",40850,"Library","09/23/2021","W",2483
"1078309",40850,"Library","09/24/2021","W",2048
"1078310",40850,"Library","09/25/2021","A",1412
"1078311",40850,"Library","09/26/2021","U",852
"1078312",40850,"Library","09/27/2021","W",2384
"1078313",40850,"Library","09/28/2021","W",2429
"1078314",40850,"Library","09/29/2021","W",2501
"1078315",40850,"Library","09/30/2021","W",2368
"1078316",40870,"Francisco","09/01/2021","W",714
"1078317",40870,"Francisco","09/02/2021","W",810
"1078318",40870,"Francisco","09/03/2021","W",694
"1078319",40870,"Francisco","09/04/2021","A",399
"1078320",40870,"Francisco","09/05/2021","U",395
"1078321",40870,"Francisco","09/06/2021","U",346
"1078322",40870,"Francisco","09/07/2021","W",705
"1078323",40870,"Francisco","09/08/2021","W",818
"1078324",40870,"Francisco","09/09/2021","W",757
"1078325",40870,"Francisco","09/10/2021","W",823
"1078326",40870,"Francisco","09/11/2021","A",543
"1078327",40870,"Francisco","09/12/2021","U",592
"1078328",40870,"Francisco","09/13/2021","W",675
"1078329",40870,"Francisco","09/14/2021","W",725
"1078330",40870,"Francisco","09/15/2021","W",761
"1078331",40870,"Francisco","09/16/2021","W",783
"1078332",40870,"Francisco","09/17/2021","W",813
"1078333",40870,"Francisco","09/18/2021","A",515
"1078334",40870,"Francisco","09/19/2021","U",427
"1078335",40870,"Francisco","09/20/2021","W",626
"1078336",40870,"Francisco","09/21/2021","W",753
"1078337",40870,"Francisco","09/22/2021","W",734
"1078338",40870,"Francisco","09/23/2021","W",748
"1078339",40870,"Francisco","09/24/2021","W",809
"1078340",40870,"Francisco","09/25/2021","A",514
"1078341",40870,"Francisco","09/26/2021","U",349
